id	text	label
10037708	অসংখ্য কৃতজ্ঞতা দাদা	None
10037709	ইনকিলাব জিন্দাবাদ	None
10037710	বদমাশ মহিলা	Abusive
10037711	আরে দাদা শারীরিক চাহিদা তো খুশি মত মিটাইতে পারেনা মন মেজাজ ভালো থাকে কিভাবে তাই এক এক সময় এক এক রকম উলটা পাল্টা বলে হাদা রাম মহিলা	Abusive
10037712	রুমিনের নিচতলা ভাড়া দিয়া ইনকাম বেশি হয় বিয়ের কি দরকার	None
10037713	আপনি আর ইলিয়াস ভাই সেরা	None
10037714	আবাল মাতারি যেমনে ইউনুস ইউনুস কইতাছেমনে হয় ওর জামাই লাগে	Profane
10037715	ওহ দাদা এই বেয়াদব এর ছবি টা বিশ্বসেরা মোনালিসার ছবির চেয়েও সুন্দর হয়ছে	None
10037716	আরো জোরে ঢলা দেন খ রে	None
10037717	জয় বাংলা জয় বঙ্গবন্ধু	None
10037718	সৃষ্টিকর্তা ই জানে গত ১৫ বছরে কতজন এর খাট কাঁপায়ে রুমিন ফারহানা নিরাপদ ছিল	None
10037719	রুমিনের নিচতলা ভাড়া দিয়া ইনকাম বেশি হয় বিয়ের কি দরকার	None
10037720	আপনাকে পক্ষে কথা কইলেই সঠিক আর আপনাকে বিপক্ষে কথা বলি আপনার খুব খারাপ আরে মিয়া আপনারা তো একটা ফালতু লোক	Abusive
10037721	পিনাকি দাদাএকদম সঠিক কথা বলেছেন	None
10037722	ও বাংলার কটকটি বেগম ফারহানা	Abusive
10037723	কৃতজ্ঞতা দাদা	None
10037724	ঐ মহিলা একটা মুখোশধারী বেহায়া	Abusive
10037725	এখন হবে সেক্স ফেয়ার	Abusive
