10018876	জাপানের সাথে কাজ করার রাজনৈতিক কৌশলটির একটি অংশ ছিল যে ভারত এত বড় প্রকল্পে কাজ করার ক্ষমতা পাওয়ার কথা ছিল এবং জাপান নিজেই এই কাজে চীনকে দূরে রাখার জন্য চতুর্ভুজ হিসাবে এগিয়ে আসছিল। আমেরিয়ান অ্যাকিউর মবিল সাগরে অনুসন্ধান করা তেল গ্যাসের কাজ হ'ল	None
10018877	বিএনপি বুঝতে পারে যে ভারত তাদের নায়কের জন্য তাদের বিষয় নিয়ে কথা বলছে	None
10018878	রমজানের সময় সরকারের ব্যয় নিয়ে আমাদের কোনও আপত্তি নেই, তবে হাজার হাজার কোটি টাকা বিদেশে পাচার রোধ করা।	Political Hate
10018879	এই সমস্ত কিছু বাংলাদেশী সাংবাদিকদের জন্য দোষের কারণে	None
10018880	ব্রোকস	Abusive
10018881	এবার নদীর ত্যাগ	None
10018882	রাষ্ট্রের নিষিদ্ধ আইন করা থেকে বিরত রাখতে রাজ্য দরজা কাটাতে সক্ষম হবে না।	None
10018883	আপনি যদি আশা না করেন যে আপনাকে যা করতে হবে তা করার জন্য ঘাস কাটাতে কী করতে হবে এবং যদি আপনি আশা না করেন তবে এই আলোচনাগুলি বন্ধ করুন।	Abusive
10018884	ধন্যবাদ কামাল দাদা খুব ঝামেলা করেছিলেন	None
10018885	এটি এত বড় ছিল যে এটি ইতিহাসের প্রায় 5 টা বাজে ঘোরাঘুরি করছিল	Abusive
10018886	আমি ভেবেছিলাম বাংলাদেশ এবং এখন আমি হাসিনার স্বামীর দেশ দেখতে পাচ্ছি	None
